ID;PACKAGE_NAME;LOG_ID;EVENT;EVENT_TYPE;EVENT_DESCRIPTION;TIMESTAMP
1652;DB2_0609_LD_Item_CLEAN;1160;ITEM (RMK);MIGRATED;CNT=13171;2024-12-20-05.57.20.659000
1653;DB2_0609_LD_Item_CLEAN;1160;ITEM (DESC);INVALID;CNT=12817;2024-12-20-05.57.56.158000
1654;DB2_0609_LD_Item_CLEAN;1160;ITEM (DESC);HAS-ATTACHMENT;CNT=314;2024-12-20-05.57.56.361000
1655;DB2_0609_LD_Item_CLEAN;1160;ITEM (DESC);NOMATCH-ITEM;CNT=0;2024-12-20-05.57.56.440000
1656;DB2_0609_LD_Item_CLEAN;1160;ITEM (DESC);MIGRATED;CNT=470;2024-12-20-05.57.56.518000
1657;DB2_0610_LD_Invoice_CLEAN;1161;INVOICETERM;NOMATCH-INVOICE;CNT=0;2024-12-20-05.58.52.970000
1658;DB2_0610_LD_Invoice_CLEAN;1161;INVOICETERM;MIGRATED;CNT=49237;2024-12-20-05.58.53.002000
1659;DB2_0610_LD_Invoice_CLEAN;1161;LD (INVOICETERM);INVALID;CNT=26133;2024-12-20-06.14.04.899000
1660;DB2_0610_LD_Invoice_CLEAN;1161;LD (INVOICETERM);HAS-ATTACHMENT;CNT=0;2024-12-20-06.14.05.086000
1661;DB2_0610_LD_Invoice_CLEAN;1161;LD (INVOICETERM);NOMATCH-INVOICETERM;CNT=0;2024-12-20-06.14.05.164000
1662;DB2_0610_LD_Invoice_CLEAN;1161;LD (INVOICETERM);MIGRATED;CNT=23104;2024-12-20-06.14.05.305000
1663;DB2_0611_LD_PO_BILLTO_CLEAN;1162;PO-BILLTO;INVALID;CNT=4;2024-12-20-06.19.44.426000
1664;DB2_0611_LD_PO_BILLTO_CLEAN;1162;PO-BILLTO;HAS-ATTACHMENT;CNT=0;2024-12-20-06.19.44.583000
1665;DB2_0611_LD_PO_BILLTO_CLEAN;1162;PO-BILLTO;NOMATCH-PO;CNT=5;2024-12-20-06.19.44.645000
1666;DB2_0611_LD_PO_BILLTO_CLEAN;1162;PO-BILLTO;MIGRATED;CNT=53482;2024-12-20-06.19.44.723000
1667;DB2_0611_LD_PO_BILLTO_CLEAN;1162;PO-SHIPTO;INVALID;CNT=2710;2024-12-20-06.25.15.439000
1668;DB2_0611_LD_PO_BILLTO_CLEAN;1162;PO-SHIPTO;HAS-ATTACHMENT;CNT=0;2024-12-20-06.25.15.564000
1669;DB2_0611_LD_PO_BILLTO_CLEAN;1162;PO-SHIPTO;MIGRATED;CNT=50781;2024-12-20-06.25.15.657000
1670;DB2_0611_LD_PO_BILLTO_CLEAN;1162;PO-SHIPTO;NOMATCH-PO;CNT=0;2024-12-20-06.25.15.689000
1671;DB2_0612_LD_JOBPLAN_CLEAN;1163;JOBPLAN;INVALID;CNT=1068;2024-12-20-06.27.15.562000
1672;DB2_0612_LD_JOBPLAN_CLEAN;1163;JOBPLAN;HAS-ATTACHMENT;CNT=851;2024-12-20-06.27.15.703000
1673;DB2_0612_LD_JOBPLAN_CLEAN;1163;JOBPLAN;NOMATCH-JOBPLAN;CNT=0;2024-12-20-06.27.15.781000
1674;DB2_0612_LD_JOBPLAN_CLEAN;1163;JOBPLAN;MIGRATED;CNT=2275;2024-12-20-06.27.15.906000
1675;DB2_0613_LD_PM_CLEAN;1164;PM;INVALID;CNT=3151;2024-12-20-06.27.44.843000
1676;DB2_0613_LD_PM_CLEAN;1164;PM;HAS-ATTACHMENT;CNT=208;2024-12-20-06.27.45.000000
1677;DB2_0613_LD_PM_CLEAN;1164;PM;NOMATCH-PM;CNT=0;2024-12-20-06.27.45.047000
1678;DB2_0613_LD_PM_CLEAN;1164;PM;MIGRATED;CNT=1450;2024-12-20-06.27.45.078000
1679;DB2_0614_LD_MATRECTRANS_SERVRECTRANS;1165;MAT/SERVRECTRANS;INVALID;CNT=17174;2024-12-20-06.31.54.200000
1680;DB2_0614_LD_MATRECTRANS_SERVRECTRANS;1165;MAT/SERVRECTRANS;HAS-ATTACHMENT;CNT=434;2024-12-20-06.31.54.357000
1681;DB2_0614_LD_MATRECTRANS_SERVRECTRANS;1165;MATRECTRANS;NOMATCH-MATRECTRANS;CNT=0;2024-12-20-06.31.54.435000
1682;DB2_0614_LD_MATRECTRANS_SERVRECTRANS;1165;SERVRECTRANS;NOMATCH-SERVRECTRANS;CNT=0;2024-12-20-06.31.54.481000
1683;DB2_0614_LD_MATRECTRANS_SERVRECTRANS;1165;MATRECTRANS;MIGRATED;CNT=20099;2024-12-20-06.32.08.544000
1684;DB2_0614_LD_MATRECTRANS_SERVRECTRANS;1165;SERVRECTRANS;MIGRATED;CNT=10497;2024-12-20-06.32.08.560000
1685;DB2_0615_LD_InvVendor;1166;INVVENDOR;INVALID;CNT=0;2024-12-20-06.33.57.636000
1686;DB2_0615_LD_InvVendor;1166;INVVENDOR;HAS-ATTACHMENT;CNT=0;2024-12-20-06.33.57.855000
1687;DB2_0615_LD_InvVendor;1166;INVVENDOR;NOMATCH-INVVENDOR;CNT=0;2024-12-20-06.33.57.933000
1688;DB2_0615_LD_InvVendor;1166;INVVENDOR;MIGRATED;CNT=1;2024-12-20-06.33.57.996000
1689;DB2_0698_LD_Workorder_CLEAN;1167;WORKLOG;MIGRATED;CNT=349777;2024-12-20-06.38.33.071000
1690;DB2_0698_LD_Workorder_CLEAN;1167;LD;INVALID;CNT=251;2024-12-20-07.24.26.059000
1691;DB2_0698_LD_Workorder_CLEAN;1167;LD;HAS-ATTACHMENT;CNT=24455;2024-12-20-07.24.26.262000
1692;DB2_0698_LD_Workorder_CLEAN;1167;LD;NOMATCH-WORKLOG;CNT=0;2024-12-20-07.24.26.371000
1693;DB2_0698_LD_Workorder_CLEAN;1167;LD;MIGRATED;CNT=349526;2024-12-20-07.24.26.496000
1694;DB2_0699_LD_SR_CLEAN;1168;WORKLOG;NOMATCH-SR;CNT=0;2024-12-20-07.38.50.831000
1695;DB2_0699_LD_SR_CLEAN;1168;WORKLOG;MIGRATED;CNT=692896;2024-12-20-07.38.50.862000
1701;DB2_0699_LD_SR_CLEAN;1168;LD;INVALID;CNT=16947;2024-12-20-07.42.39.079000
1702;DB2_0699_LD_SR_CLEAN;1168;LD;HAS-ATTACHMENT;CNT=1432;2024-12-20-07.42.39.235000
1703;DB2_0699_LD_SR_CLEAN;1168;LD;NOMATCH-WORKLOG;CNT=72;2024-12-20-07.42.39.266000
1721;DB2_0699_LD_SR_CLEAN;1181;LD;INVALID;CNT=16947;2024-12-20-11.09.13.171000
1722;DB2_0699_LD_SR_CLEAN;1181;LD;HAS-ATTACHMENT;CNT=1432;2024-12-20-11.09.13.548000
1723;DB2_0699_LD_SR_CLEAN;1181;LD;NOMATCH-WORKLOG;CNT=72;2024-12-20-11.09.13.990000
